,open,close,high,low,volume,money,mov_percent,movement,EMA-5,ROC-5,RSI,MI
2008-08-04,870.87,855.48,874.69,854.19,2011228800.0,20826072843.0,0.4299773227507917,0,0.48143216768314356,0.4328105138399472,0.32844534969193595,-38.98000000000002
2008-08-05,854.53,829.26,859.74,827.05,2403749000.0,24129408300.0,0.35876235346823415,0,0.4039303061778886,0.39686552443463463,0.27224306226520745,-67.62
2008-08-06,833.03,829.3,838.79,816.57,2183338400.0,22292250822.0,0.5089394262528361,0,0.47087167685761167,0.4057118051549206,0.2723802408873106,-58.190000000000055
2008-08-07,828.0,830.78,836.44,819.61,1797077400.0,18000215165.0,0.5558289831358194,1,0.5236063237000931,0.47968780787133614,0.2778090647861928,-78.33000000000004
2008-08-08,831.18,784.01,831.25,783.83,2419206100.0,23252129414.0,0.19610961014408695,0,0.33061430397364444,0.3250750816153779,0.18571384038739522,-118.94000000000005
2008-08-11,780.21,732.42,780.21,729.83,2274114400.0,20051210813.0,0.1691666474914682,0,0.1691669867006278,0.23044678946037805,0.11251455728597096,-179.41000000000008
2008-08-12,722.96,727.9,735.78,717.2,1960876600.0,16997194042.0,0.5766284343483199,1,0.282530878657035,0.28376806286872924,0.10694326075276792,-169.93000000000006
2008-08-13,723.88,730.97,737.92,704.69,2135781200.0,18740791788.0,0.5943511712018616,1,0.40192557108748295,0.2927938240261927,0.11878174114057652,-163.42999999999995
2008-08-14,726.96,732.64,738.01,722.81,1679080000.0,15271236095.0,0.5824953155544953,1,0.4781148369632032,0.2938788354535531,0.12558538563561608,-135.27999999999997
2008-08-15,731.57,730.9,740.5,722.54,1600279700.0,14526394793.0,0.530255100287578,0,0.5122920114131971,0.4181538473462576,0.1228760469970567,-145.56000000000006
2008-08-18,732.12,687.62,732.77,687.14,1858728100.0,15289200283.0,0.1719815001559823,0,0.31190589222131415,0.4343685251969919,0.06331409599988316,-167.86
2008-08-19,678.7,697.28,698.32,673.77,1570445600.0,12870791318.0,0.6995678673691795,1,0.4599724742931106,0.4814777394163563,0.10425783889633125,-131.98000000000002
2008-08-20,693.76,747.58,748.46,687.53,3129371400.0,26168702826.0,1.0,1,0.7903549236825289,0.6412704447319592,0.284399317848012,-81.71999999999991
2008-08-21,739.0,722.48,750.67,721.44,2815914600.0,24689411109.0,0.4019544264720891,0,0.5907446883724717,0.5510249337840128,0.23912922453146343,-108.29999999999995
2008-08-22,717.62,709.57,719.75,695.5,1892569500.0,16229304981.0,0.46860360568144027,0,0.5264133261721755,0.5132516241412319,0.21737454973999734,-74.43999999999994
2008-08-25,709.48,706.07,717.23,699.93,1480487800.0,12721216231.0,0.5069722657878742,0,0.5349235387193271,0.6514032715407092,0.2114051169302337,-26.34999999999991
2008-08-26,699.35,677.54,699.35,669.06,1831849700.0,14799657682.0,0.349101574431794,0,0.4005743382335524,0.515405216546194,0.16522628313731794,-50.360000000000014
2008-08-27,674.93,673.54,687.13,661.81,1666711100.0,13634859889.0,0.5234109778578451,0,0.44559871112486976,0.3409621789215719,0.15909591721673064,-57.430000000000064
2008-08-28,672.6,672.74,679.93,668.6,1508254100.0,13541092849.0,0.5369816369141289,1,0.4947320280276377,0.41542924990579705,0.15780086920230404,-59.89999999999998
2008-08-29,674.3,690.43,697.48,673.44,2134290700.0,17568327281.0,0.6788927127627087,1,0.6360036590899162,0.5187000515228506,0.22761857089465978,-40.47000000000003
2008-09-01,686.08,667.44,686.08,663.75,1643072200.0,13488058063.0,0.3731430065210708,0,0.49407096401438133,0.45029071431379925,0.18497629185293116,-20.17999999999995
2008-09-02,663.69,665.32,672.14,656.33,1529964000.0,11978220573.0,0.5504337906282835,1,0.5199875562901305,0.5407447942693608,0.1811792639100914,-31.959999999999923
2008-09-03,662.36,656.89,666.87,647.85,1986129800.0,15307317272.0,0.4863135708170075,0,0.5001215516084189,0.5242590487779133,0.16569035782474514,-90.69000000000005
2008-09-04,654.82,661.51,667.75,652.42,1614037000.0,12192129132.0,0.5968772863594234,1,0.5641581442849822,0.5440568600665577,0.18619151418009947,-60.97000000000003
2008-09-05,646.05,636.67,650.65,635.99,1778992000.0,13309757885.0,0.4488464687068593,0,0.4308057428517651,0.3931870141115732,0.1397558266110769,-72.90000000000009
2008-09-08,636.45,610.46,639.15,608.44,1724981600.0,12259616537.0,0.29135207228803683,0,0.32956532194794613,0.3746735670691621,0.09835278433245118,-95.61000000000001
2008-09-09,611.5,612.83,617.42,604.82,1389467300.0,10005839408.0,0.5487522173785175,1,0.43380407768226054,0.3906470619006974,0.10928857385772103,-64.70999999999992
2008-09-10,610.27,615.92,625.71,603.28,1603913000.0,12149195068.0,0.5911419995670394,1,0.5108186324636705,0.4314026027970872,0.12424241275285838,-57.620000000000005
2008-09-11,614.18,602.78,617.89,600.8,1504685800.0,10919601885.0,0.42465497052372136,0,0.4599222193197877,0.3662614861464326,0.10165588192991407,-69.96000000000004
2008-09-12,601.95,606.62,612.85,601.95,1324939100.0,9472176601.0,0.5821647279052875,1,0.5339859828669035,0.4688192874601703,0.1215492150903775,-83.80999999999995
2008-09-16,605.53,598.74,607.26,593.61,1908596900.0,13465804005.0,0.46862945179540116,0,0.5082057450322925,0.5378769321009834,0.10692688127129288,-68.70000000000005
2008-09-17,597.03,587.7,603.27,586.28,1782863500.0,12440695779.0,0.44221347455919013,0,0.46956765809244216,0.4840914162453615,0.08708029295641487,-77.62
2008-09-18,577.21,574.34,584.63,548.95,2631065100.0,17541165955.0,0.5059796895733109,0,0.4269947027807267,0.41872780256236225,0.0645506865580289,-82.54999999999995
2008-09-19,620.25,625.34,625.34,615.44,3020066600.0,23466524364.0,0.5848472906247618,1,0.8306675546074593,0.6775339045599921,0.30109453010682763,-36.16999999999996
2008-09-22,661.17,649.41,675.51,629.02,5879979300.0,46072990496.0,0.4292910893039189,0,0.9144767570574868,0.7591988157053934,0.3838732321550613,12.740000000000009
2008-09-23,628.85,613.66,630.97,613.5,3367705000.0,26824975024.0,0.39117824443581684,0,0.5774703949287765,0.6466859462077527,0.2968168798570715,3.199999999999932
2008-09-24,601.21,619.07,619.07,596.23,2378565300.0,18355526313.0,0.7135171806319909,1,0.6238128774323654,0.7168744276245398,0.3149678083072437,6.240000000000009
2008-09-25,620.29,638.45,643.63,619.46,4089569000.0,32358354134.0,0.7109430552825775,1,0.745175864821666,0.8605292755386618,0.3778358232212127,22.530000000000086
2008-09-26,640.55,644.95,649.11,631.67,3425747700.0,26467628991.0,0.5768443388845368,1,0.7412568632770805,0.6625690278411637,0.39810681531834013,42.17000000000007
2008-10-06,633.99,620.75,633.99,619.63,2735893400.0,21789873702.0,0.41075722046679175,0,0.5437829374113758,0.47638191823597675,0.3345940837372148,14.129999999999995
2008-10-07,601.68,615.61,622.18,594.49,2342830800.0,17795758219.0,0.6742890362681703,1,0.5333555889427778,0.5930644415323352,0.3218537589030719,16.870000000000005
2008-10-08,602.42,599.68,609.67,595.33,2064689800.0,15124198049.0,0.5085163678505119,0,0.4569151644764853,0.5079786505577104,0.2832555252373301,11.979999999999905
2008-10-09,609.52,591.12,611.57,591.12,2108427500.0,15693543734.0,0.35507661280681185,0,0.4514938513430482,0.40239102935013743,0.2633243795160215,16.779999999999973
2008-10-10,571.39,558.34,571.39,556.48,2260003000.0,15506165700.0,0.39905486724607553,0,0.28757195732139157,0.25402396694214,0.19542480152329858,-67.0
2008-10-13,553.0,568.58,568.58,534.55,2289889700.0,15567786334.0,0.7043419300635669,1,0.4588463020757445,0.377947566936792,0.23564720127174751,-80.82999999999993
2008-10-14,584.47,556.12,587.21,556.12,3024039100.0,20736502465.0,0.24545308048187853,0,0.42302427197563935,0.3468905425703573,0.21019222047459787,-57.539999999999964
2008-10-15,550.98,551.01,555.17,545.13,1977617200.0,12681338583.0,0.5360618191715296,1,0.4482646195496807,0.385059361738371,0.19983021269805315,-68.06000000000006
2008-10-16,532.79,525.43,538.08,525.17,2612300600.0,16039794253.0,0.45306513077992794,0,0.32060654838139563,0.31114794461651457,0.15155341631030042,-113.0200000000001
2008-10-17,528.71,530.01,532.6,521.01,1960155900.0,11958166999.0,0.5504508403577617,1,0.44588780968340835,0.46008601549952466,0.17182302523774842,-114.94000000000005
2008-10-20,530.03,546.75,548.05,523.17,2301293100.0,14250559811.0,0.7245205081551003,1,0.6223468541409043,0.4905349339322696,0.24376582127655586,-74.0
2008-10-21,548.01,545.37,557.07,543.92,2810106800.0,17697267664.0,0.5069058774973461,0,0.6086118485242558,0.5375520579650042,0.24054931163867962,-70.24000000000001
2008-10-22,539.35,536.53,548.96,536.3,2232300000.0,13403734962.0,0.5044457210658322,0,0.5447710096564459,0.5204143244121879,0.21951604152475226,-63.14999999999998
2008-10-23,529.63,540.71,541.0,525.97,2141500300.0,13341957244.0,0.6609340832975408,1,0.5975805446650531,0.6569507151043644,0.2392223710011495,-50.40999999999997
2008-10-24,540.3,531.72,543.75,527.15,1980785500.0,12461577791.0,0.4407011147612314,0,0.535861334015995,0.5931845493528969,0.21625106716527195,-26.620000000000005
2008-10-27,523.56,497.34,523.56,496.7,2495734200.0,14825996172.0,0.2360290111115213,0,0.30540907120066657,0.362343353144952,0.14166827967205073,-71.24000000000007
2008-10-28,488.19,508.42,510.86,485.9,2826068200.0,16675956126.0,0.7837279314972369,1,0.4865462954642964,0.4181274936239201,0.19457577674969675,-47.69999999999999
2008-10-29,514.25,496.89,515.39,496.75,2515548100.0,14524904917.0,0.3337105497862336,0,0.43852042799260893,0.40300883798740533,0.1700736610425034,-54.120000000000005
2008-10-30,499.26,502.42,509.36,493.8,2343141100.0,13776676172.0,0.5736143079652561,1,0.5377086311630314,0.4105752411999273,0.19720738192520218,-23.009999999999934
2008-10-31,501.34,495.22,503.86,492.88,1774873400.0,9976480938.0,0.4626810176131766,0,0.5053903952109721,0.4159250945423592,0.18056552209193402,-34.789999999999964
2008-11-03,492.23,489.94,497.53,488.49,1600882600.0,8884869854.0,0.5078941260230567,0,0.498244351213895,0.5485302314484258,0.16832873421002706,-56.81
2008-11-04,488.61,480.3,488.61,475.37,1822242100.0,9921098844.0,0.43395437085278754,0,0.45807569112100777,0.44881753616685083,0.14631713495278356,-65.07
2008-11-05,482.73,494.79,499.33,482.73,2476002200.0,13656667188.0,0.6852471326864505,1,0.6254402360134056,0.5748038128587228,0.22528572271734296,-41.73999999999995
2008-11-06,485.42,486.56,489.11,481.82,1989669100.0,10456604974.0,0.5497905476292042,1,0.5540974725848796,0.5073718342119553,0.20351419073982177,-54.150000000000034
2008-11-07,479.94,491.1,493.65,477.52,2117620800.0,11485554132.0,0.6748938641755338,1,0.6100126602777896,0.5647084799899533,0.2284357680662181,-40.620000000000005
2008-11-10,497.96,522.66,522.95,497.96,3912061700.0,21600169074.0,0.832583264398838,1,0.8674966336058655,0.7499384419208762,0.3782247093124881,25.319999999999993
2008-11-11,522.81,519.78,531.37,517.33,4502836500.0,26317190188.0,0.5010519573296415,0,0.7556394676215912,0.7879568956317526,0.3681434559016884,11.359999999999957
2008-11-12,514.85,527.42,527.44,512.98,3288322500.0,19291301946.0,0.6818477263357621,1,0.7666423713628557,0.7478753047322757,0.40119704166012804,30.529999999999973
2008-11-13,522.32,549.51,553.97,520.85,5758136300.0,34653593852.0,0.8472683205342708,1,0.8854154160480008,0.9043163884769245,0.48714494959485466,47.089999999999975
2008-11-14,554.17,573.69,573.69,549.89,6535963700.0,39898664407.0,0.7465344145632717,1,0.9739003809761253,1.0,0.5644404494207066,78.47000000000003
2008-11-17,572.78,593.13,593.13,568.88,6604774100.0,41490987716.0,0.7483574655697409,1,0.9895069618161456,0.9177625055306542,0.6169479219382732,103.19
2008-11-18,589.75,552.47,595.43,550.47,7080184200.0,43366180445.0,0.15743404355564528,0,0.5648609806803556,0.7403402050116772,0.46282236577194935,72.17000000000002
2008-11-19,549.53,586.54,587.91,549.53,5966570300.0,36443861634.0,0.9387853694604301,1,0.825031738087904,0.8616861174543378,0.5519974007899615,91.74999999999994
2008-11-20,577.94,586.05,599.16,573.39,6668238800.0,41184121129.0,0.619714583909346,1,0.7479085141356987,0.749227932684703,0.5502965293549662,99.48999999999995
2008-11-21,570.12,581.5,594.31,556.83,6066242200.0,37502750170.0,0.6551915899419675,1,0.6696652379796113,0.6188030719133992,0.5336902672179236,90.39999999999998
2008-11-24,580.62,560.71,584.99,560.58,3948140800.0,24518355222.0,0.33052060853876053,0,0.5057045148462297,0.45041923099956854,0.46138651111692686,38.05000000000007
2008-11-25,567.9,559.29,572.38,548.85,3193306200.0,19910428899.0,0.44500367839801114,0,0.5303938652059588,0.6156731346130434,0.4566108061301176,39.50999999999999
2008-11-26,559.03,562.85,569.04,554.15,2818981800.0,17323456257.0,0.5766299002890449,1,0.5821763375275824,0.48561333419801944,0.46833988308615027,35.430000000000064
2008-11-27,596.57,572.33,598.5,572.28,5990880500.0,38367705143.0,0.2925705561628965,0,0.6589442984028416,0.5274878893480559,0.49968750288050934,22.82000000000005
2008-11-28,566.94,567.39,574.26,562.98,3598418700.0,22452686875.0,0.5404861061200356,1,0.6082093679191108,0.5253819802336285,0.4798267283612867,-6.300000000000068
2008-12-01,565.25,583.35,583.35,560.68,4209513800.0,26106506983.0,0.7273682223655449,1,0.7217582477740158,0.6848115476742109,0.5331411034124357,-9.779999999999973
2008-12-02,572.08,591.65,597.26,569.6,5764304300.0,35931354354.0,0.7404580384366821,1,0.7422854407036428,0.7279273175783891,0.5591181618147305,39.17999999999995
2008-12-03,595.21,614.67,614.67,595.21,6709698600.0,43534367535.0,0.7313964961785052,1,0.856737029497151,0.8122960359526491,0.6240364764321147,28.129999999999995
2008-12-04,620.69,617.85,638.62,617.54,8510777800.0,56825919786.0,0.5083534014428625,0,0.7932408699715564,0.7813863442437246,0.6323610726889661,31.800000000000068
2008-12-05,614.46,631.79,632.17,613.43,6077199900.0,40510896018.0,0.7045216301355526,1,0.8237938490438197,0.8651620450426121,0.6679540967570382,50.289999999999964
2008-12-08,639.49,655.06,655.06,638.35,7826721700.0,53108036477.0,0.6814446606414474,1,0.9030170720384991,0.8884091088663365,0.7197185091054258,94.34999999999991
2008-12-09,657.5,641.7,658.13,639.32,6830591500.0,46951858636.0,0.3919250291049172,0,0.7157882211809427,0.7938645317046114,0.6533183466371709,82.41000000000008
2008-12-10,637.48,656.67,657.13,633.06,6001157900.0,40779526730.0,0.7158879381500077,1,0.7753485730955035,0.753750561688273,0.687547938986713,93.81999999999994
2008-12-11,656.02,640.22,661.0,640.02,5792671200.0,39789339951.0,0.3916005874824164,0,0.6163620888527499,0.6745240068359023,0.6103197692838218,67.88999999999999
2008-12-12,635.14,614.96,637.81,606.87,5176252000.0,34280653398.0,0.3455921146349865,0,0.45679562136485524,0.5195274701415422,0.5078487204169533,47.57000000000005
2008-12-15,622.39,621.02,627.14,609.06,3962183100.0,26608607840.0,0.5225628531144251,0,0.5454047263313511,0.4570647192324726,0.5257925429674069,37.66999999999996
2008-12-16,617.38,633.05,633.05,606.22,4053745200.0,26846449710.0,0.6876322159545171,1,0.6438193153146957,0.5519814722140142,0.5606713737522335,41.39999999999998
2008-12-17,634.38,638.93,647.14,633.19,4980003600.0,34291182157.0,0.5786592121022572,1,0.67034192542278,0.5185989109343643,0.5773521981202837,24.25999999999999
2008-12-18,639.26,649.35,649.73,633.44,4805748500.0,32229506209.0,0.6301951643502501,1,0.7164072496195619,0.6203990365188271,0.6064327696072433,31.5
2008-12-19,649.06,655.28,660.55,647.65,5375924500.0,37186384240.0,0.5930863291473485,1,0.7179946032517338,0.7469333373624393,0.6226788489793189,23.49000000000001
2008-12-22,655.35,654.23,659.58,644.25,5038395100.0,35468379152.0,0.5255083331558449,0,0.6753510067169741,0.7171185088189063,0.6173008140757362,-0.8299999999999272
2008-12-23,655.27,617.64,655.27,617.53,5689309300.0,38993914154.0,0.1920636681278417,0,0.427765911542628,0.5251905019351613,0.4554453370134981,-24.06000000000006
2008-12-24,609.16,604.85,614.06,599.48,3951838700.0,25575882600.0,0.4933934709168619,0,0.4068531321008323,0.45367480883794375,0.4095999614475463,-51.819999999999936
2008-12-25,606.28,602.69,611.92,594.33,3414841600.0,22573422136.0,0.5002993900742674,0,0.4589141814872488,0.40800489203039286,0.4019209929696348,-37.52999999999997
2008-12-26,600.6,598.78,605.85,595.6,2960253700.0,22268777377.0,0.5176010080550525,0,0.48318571537080135,0.3725729527201868,0.3874759822703474,-16.180000000000064
2008-12-29,594.28,594.31,596.77,578.8,2718103300.0,18839737298.0,0.5360380774175176,1,0.49581903016787865,0.35933882348772717,0.3705854221091922,-26.710000000000036
2008-12-30,593.25,589.21,597.0,585.09,2904680000.0,20734949905.0,0.494981597308656,0,0.4999731740333368,0.4717015883824863,0.35107210984266213,-43.83999999999992
2008-12-31,588.94,581.51,591.31,580.59,2946551800.0,20457504200.0,0.46023572543507585,0,0.4851607849254407,0.49005600522313997,0.3219498417863931,-57.41999999999996
2009-01-05,588.74,600.23,600.23,586.09,3372108500.0,24456528561.0,0.6525317324498364,1,0.6524043686439537,0.5751604136540401,0.4121475281443556,-49.120000000000005
2009-01-06,598.29,616.24,617.65,595.58,4866410700.0,36032392186.0,0.7152851017353077,1,0.7460935210248356,0.6571439461331163,0.4783039946744906,-39.039999999999964
2009-01-07,615.36,614.5,620.82,612.01,4578528500.0,33556708594.0,0.5273722446193213,0,0.6886903710610336,0.6690141340653246,0.4703948995115832,-39.73000000000002
2009-01-08,603.08,602.31,607.3,596.5,4012459600.0,32443102622.0,0.5280950373333162,0,0.5822706736362785,0.640061763506036,0.4160318028646671,-15.330000000000041
2009-01-09,601.42,615.81,616.65,601.42,3949867500.0,31400456934.0,0.6789262466850221,1,0.6811827452341916,0.7307026806851037,0.47373767915597353,10.959999999999923
2009-01-12,614.32,618.93,627.32,612.86,4640090900.0,35276320124.0,0.5806453308725458,1,0.6781878155671708,0.6620653603175246,0.4865956975401913,16.239999999999895
2009-01-13,611.43,600.93,614.94,600.67,4164756800.0,30944522759.0,0.4329643617573258,0,0.5381006077076481,0.5239530227095687,0.40528167104356994,2.1499999999999773
2009-01-14,599.4,624.56,624.56,599.4,4378968300.0,32905223813.0,0.786938782906978,1,0.717617723899614,0.6256037763066488,0.5008558941730249,30.25
2009-01-15,619.52,626.67,634.39,617.62,5688661800.0,41543494365.0,0.6048046748914137,1,0.695376436613629,0.6849765723618294,0.5086583795836818,37.45999999999992
2009-01-16,629.52,631.77,641.05,629.52,6221490200.0,46156384202.0,0.55712561586301,1,0.7000350553199302,0.6491475696018545,0.5280309190179454,50.25999999999999
2009-01-19,635.1,632.39,640.09,625.66,4808991500.0,36551400913.0,0.5101996818809443,0,0.6740752327085449,0.6388632444807496,0.5304719610781772,32.15999999999997
